invoice_id,order_id,invoice_date,due_date,amount_due,tax,discount,total_amount,status
498,498,2023-01-24 17:00:00,2023-03-01 17:00:00,988.03,187.7257,45.58,1130.1757,paid
499,499,2023-01-24 18:00:00,2023-02-22 18:00:00,153.71,29.204900000000002,17.28,165.63490000000002,unpaid
500,500,2023-01-23 19:00:00,2023-02-23 19:00:00,701.24,133.2356,31.08,803.3956,unpaid
501,501,2023-01-25 20:00:00,2023-03-02 20:00:00,416.23,79.08370000000001,1.94,493.37370000000004,paid
502,502,2023-01-24 21:00:00,2023-02-24 21:00:00,439.64,83.5316,9.34,513.8316,paid
503,503,2023-01-25 22:00:00,2023-02-22 22:00:00,723.25,137.4175,41.56,819.1075000000001,unpaid
504,504,2023-01-24 23:00:00,2023-03-04 23:00:00,698.59,132.7321,38.34,792.9821000000001,unpaid
505,505,2023-01-25 00:00:00,2023-03-02 00:00:00,991.43,188.3717,17.53,1162.2717,paid
506,506,2023-01-24 01:00:00,2023-03-03 01:00:00,145.83,27.707700000000003,18.84,154.69770000000003,partial
507,507,2023-01-25 02:00:00,2023-02-22 02:00:00,122.03,23.1857,26.68,118.53569999999999,unpaid
508,508,2023-01-23 03:00:00,2023-02-22 03:00:00,729.85,138.6715,0.01,868.5115000000001,unpaid
509,509,2023-01-23 04:00:00,2023-02-27 04:00:00,586.82,111.49580000000002,12.06,686.2558000000001,unpaid
510,510,2023-01-24 05:00:00,2023-03-01 05:00:00,288.68,54.8492,10.41,333.1192,paid
511,511,2023-01-26 06:00:00,2023-03-02 06:00:00,97.83,18.5877,12.52,103.8977,paid
512,512,2023-01-26 07:00:00,2023-02-22 07:00:00,103.95,19.750500000000002,40.3,83.40050000000001,unpaid
513,513,2023-01-26 08:00:00,2023-02-27 08:00:00,896.31,170.2989,13.98,1052.6289,paid
514,514,2023-01-23 09:00:00,2023-02-27 09:00:00,208.03,39.5257,9.58,237.9757,paid
515,515,2023-01-26 10:00:00,2023-03-03 10:00:00,336.9,64.011,25.21,375.70099999999996,unpaid
516,516,2023-01-26 11:00:00,2023-02-27 11:00:00,242.12,46.0028,43.28,244.84279999999998,paid
517,517,2023-01-24 12:00:00,2023-02-23 12:00:00,367.9,69.901,12.07,425.731,partial
518,518,2023-01-26 13:00:00,2023-03-04 13:00:00,88.04,16.727600000000002,3.93,100.83760000000001,paid
519,519,2023-01-23 14:00:00,2023-02-27 14:00:00,528.68,100.44919999999999,17.82,611.3091999999999,paid
520,520,2023-01-23 15:00:00,2023-02-21 15:00:00,86.26,16.389400000000002,37.38,65.26940000000002,unpaid
521,521,2023-01-23 16:00:00,2023-03-02 16:00:00,804.35,152.8265,27.53,929.6465000000001,unpaid
522,522,2023-01-24 17:00:00,2023-02-21 17:00:00,249.04,47.3176,40.84,255.5176,partial
523,523,2023-01-24 18:00:00,2023-02-25 18:00:00,549.21,104.3499,47.98,605.5799000000001,paid
524,524,2023-01-25 19:00:00,2023-03-07 19:00:00,882.48,167.6712,39.63,1010.5212,partial
525,525,2023-01-26 20:00:00,2023-02-22 20:00:00,657.86,124.99340000000001,30.19,752.6633999999999,partial
526,526,2023-01-24 21:00:00,2023-03-01 21:00:00,542.3,103.03699999999999,24.67,620.667,unpaid
527,527,2023-01-23 22:00:00,2023-03-07 22:00:00,337.85,64.1915,2.0,400.04150000000004,paid
528,528,2023-01-23 23:00:00,2023-02-27 23:00:00,346.34,65.8046,49.22,362.92459999999994,unpaid
529,529,2023-01-25 00:00:00,2023-02-25 00:00:00,676.1,128.459,19.17,785.389,partial
530,530,2023-01-25 01:00:00,2023-02-25 01:00:00,994.26,188.9094,7.61,1175.5594,partial
531,531,2023-01-25 02:00:00,2023-02-23 02:00:00,668.6,127.034,33.34,762.294,unpaid
532,532,2023-01-26 03:00:00,2023-02-26 03:00:00,566.63,107.6597,14.21,660.0797,unpaid
533,533,2023-01-24 04:00:00,2023-02-25 04:00:00,736.04,139.8476,29.29,846.5976,unpaid
534,534,2023-01-26 05:00:00,2023-03-05 05:00:00,475.9,90.42099999999999,29.34,536.9809999999999,unpaid
535,535,2023-01-26 06:00:00,2023-03-06 06:00:00,78.94,14.9986,22.29,71.64859999999999,unpaid
536,536,2023-01-27 07:00:00,2023-02-22 07:00:00,571.05,108.4995,41.81,637.7394999999999,partial
537,537,2023-01-24 08:00:00,2023-03-05 08:00:00,958.47,182.10930000000002,13.25,1127.3293,unpaid
538,538,2023-01-24 09:00:00,2023-03-01 09:00:00,191.8,36.442,22.43,205.812,paid
539,539,2023-01-25 10:00:00,2023-02-24 10:00:00,696.2,132.27800000000002,26.88,801.5980000000001,partial
540,540,2023-01-25 11:00:00,2023-03-07 11:00:00,216.92,41.2148,33.18,224.95479999999998,partial
541,541,2023-01-27 12:00:00,2023-02-27 12:00:00,545.11,103.57090000000001,39.2,609.4809,paid
542,542,2023-01-26 13:00:00,2023-02-25 13:00:00,114.74,21.8006,19.74,116.80059999999999,paid
543,543,2023-01-25 14:00:00,2023-03-02 14:00:00,461.36,87.6584,32.3,516.7184000000001,partial
544,544,2023-01-25 15:00:00,2023-02-28 15:00:00,761.04,144.5976,7.53,898.1076,unpaid
545,545,2023-01-24 16:00:00,2023-03-02 16:00:00,360.62,68.51780000000001,46.63,382.50780000000003,partial
546,546,2023-01-24 17:00:00,2023-03-03 17:00:00,671.61,127.6059,19.15,780.0659,partial
547,547,2023-01-25 18:00:00,2023-02-24 18:00:00,799.54,151.9126,36.48,914.9725999999999,paid
548,548,2023-01-24 19:00:00,2023-02-22 19:00:00,928.63,176.4397,1.02,1104.0497,partial
549,549,2023-01-27 20:00:00,2023-02-26 20:00:00,249.95,47.4905,10.26,287.1805,unpaid
550,550,2023-01-25 21:00:00,2023-02-24 21:00:00,411.33,78.1527,24.35,465.13269999999994,paid
551,551,2023-01-24 22:00:00,2023-02-27 22:00:00,169.37,32.1803,43.91,157.6403,partial
552,552,2023-01-27 23:00:00,2023-03-01 23:00:00,992.63,188.5997,26.36,1154.8697000000002,partial
553,553,2023-01-25 00:00:00,2023-03-05 00:00:00,928.46,176.4074,46.49,1058.3774,unpaid
554,554,2023-01-25 01:00:00,2023-03-07 01:00:00,549.16,104.34039999999999,24.19,629.3103999999998,partial
555,555,2023-01-25 02:00:00,2023-02-26 02:00:00,845.19,160.58610000000002,24.52,981.2561000000001,partial
556,556,2023-01-26 03:00:00,2023-02-27 03:00:00,530.54,100.8026,5.99,625.3525999999999,partial
557,557,2023-01-27 04:00:00,2023-02-27 04:00:00,631.11,119.9109,40.13,710.8909,partial
558,558,2023-01-25 05:00:00,2023-02-26 05:00:00,107.34,20.3946,12.35,115.3846,unpaid
559,559,2023-01-28 06:00:00,2023-02-26 06:00:00,760.17,144.4323,44.98,859.6223,partial
560,560,2023-01-26 07:00:00,2023-02-26 07:00:00,145.16,27.5804,45.54,127.2004,partial
561,561,2023-01-26 08:00:00,2023-02-26 08:00:00,829.55,157.6145,47.17,939.9945,partial
562,562,2023-01-28 09:00:00,2023-02-26 09:00:00,786.39,149.4141,26.01,909.7941,paid
563,563,2023-01-25 10:00:00,2023-02-27 10:00:00,714.57,135.7683,33.85,816.4883000000001,unpaid
564,564,2023-01-27 11:00:00,2023-02-24 11:00:00,55.44,10.5336,38.93,27.043600000000005,paid
565,565,2023-01-25 12:00:00,2023-02-24 12:00:00,317.07,60.2433,6.55,370.76329999999996,paid
566,566,2023-01-28 13:00:00,2023-03-03 13:00:00,277.85,52.791500000000006,30.05,300.5915,unpaid
567,567,2023-01-26 14:00:00,2023-02-24 14:00:00,372.93,70.8567,1.71,442.0767,paid
568,568,2023-01-27 15:00:00,2023-02-28 15:00:00,105.89,20.1191,24.88,101.12910000000001,paid
569,569,2023-01-26 16:00:00,2023-02-24 16:00:00,938.22,178.2618,7.74,1108.7418,paid
570,570,2023-01-28 17:00:00,2023-02-27 17:00:00,562.73,106.9187,9.15,660.4987,unpaid
571,571,2023-01-25 18:00:00,2023-02-26 18:00:00,319.41,60.687900000000006,18.25,361.84790000000004,partial
572,572,2023-01-27 19:00:00,2023-03-06 19:00:00,409.04,77.7176,21.62,465.1376,unpaid
573,573,2023-01-26 20:00:00,2023-03-01 20:00:00,458.26,87.0694,31.16,514.1694,unpaid
574,574,2023-01-26 21:00:00,2023-03-09 21:00:00,608.58,115.6302,3.72,720.4902,unpaid
575,575,2023-01-26 22:00:00,2023-03-01 22:00:00,525.37,99.8203,25.18,600.0103,paid
576,576,2023-01-25 23:00:00,2023-03-07 23:00:00,921.0,174.99,9.13,1086.86,partial
577,577,2023-01-28 00:00:00,2023-03-01 00:00:00,507.02,96.3338,28.7,574.6537999999999,unpaid
578,578,2023-01-26 01:00:00,2023-03-05 01:00:00,992.31,188.53889999999998,31.87,1148.9789,unpaid
579,579,2023-01-26 02:00:00,2023-02-28 02:00:00,854.4,162.33599999999998,27.84,988.896,partial
580,580,2023-01-26 03:00:00,2023-02-24 03:00:00,224.34,42.6246,36.91,230.05460000000002,partial
581,581,2023-01-29 04:00:00,2023-03-07 04:00:00,931.98,177.0762,16.78,1092.2762,partial
582,582,2023-01-29 05:00:00,2023-03-10 05:00:00,134.04,25.467599999999997,38.26,121.2476,paid
583,583,2023-01-29 06:00:00,2023-02-26 06:00:00,821.1,156.00900000000001,21.64,955.469,partial
584,584,2023-01-28 07:00:00,2023-03-04 07:00:00,393.01,74.6719,24.21,443.4719,paid
585,585,2023-01-26 08:00:00,2023-03-10 08:00:00,880.41,167.2779,32.41,1015.2778999999999,unpaid
586,586,2023-01-26 09:00:00,2023-03-09 09:00:00,870.7,165.43300000000002,0.92,1035.213,paid
587,587,2023-01-29 10:00:00,2023-02-24 10:00:00,809.81,153.8639,32.7,930.9739,partial
588,588,2023-01-26 11:00:00,2023-02-28 11:00:00,794.23,150.90370000000001,30.93,914.2037000000001,paid
589,589,2023-01-26 12:00:00,2023-02-25 12:00:00,318.59,60.53209999999999,15.49,363.6321,partial
590,590,2023-01-27 13:00:00,2023-02-27 13:00:00,99.3,18.867,4.29,113.877,paid
591,591,2023-01-26 14:00:00,2023-03-09 14:00:00,414.92,78.8348,4.55,489.20480000000003,unpaid
592,592,2023-01-27 15:00:00,2023-03-09 15:00:00,190.05,36.109500000000004,46.16,179.9995,paid
593,593,2023-01-26 16:00:00,2023-03-06 16:00:00,701.05,133.1995,34.46,799.7894999999999,unpaid
594,594,2023-01-28 17:00:00,2023-02-24 17:00:00,359.18,68.2442,6.36,421.0642,partial
595,595,2023-01-29 18:00:00,2023-02-26 18:00:00,976.1,185.459,17.84,1143.719,unpaid
596,596,2023-01-27 19:00:00,2023-03-05 19:00:00,648.15,123.1485,29.62,741.6785,partial
597,597,2023-01-29 20:00:00,2023-03-02 20:00:00,826.03,156.9457,41.78,941.1957,partial
598,598,2023-01-27 21:00:00,2023-03-05 21:00:00,149.87,28.4753,2.18,176.1653,unpaid
599,599,2023-01-27 22:00:00,2023-03-10 22:00:00,864.77,164.3063,11.83,1017.2462999999999,unpaid
600,600,2023-01-27 23:00:00,2023-02-26 23:00:00,924.3,175.617,44.49,1055.427,paid
601,601,2023-01-29 00:00:00,2023-02-28 00:00:00,497.32,94.4908,0.46,591.3507999999999,paid
602,602,2023-01-27 01:00:00,2023-02-26 01:00:00,614.13,116.6847,10.07,720.7447,unpaid
603,603,2023-01-28 02:00:00,2023-02-27 02:00:00,769.51,146.2069,47.95,867.7669,unpaid
604,604,2023-01-29 03:00:00,2023-03-05 03:00:00,191.34,36.3546,30.67,197.02460000000002,unpaid
605,605,2023-01-28 04:00:00,2023-02-27 04:00:00,512.51,97.3769,13.08,596.8068999999999,unpaid
606,606,2023-01-27 05:00:00,2023-03-07 05:00:00,410.69,78.0311,3.35,485.37109999999996,partial
607,607,2023-01-28 06:00:00,2023-03-01 06:00:00,163.45,31.0555,1.41,193.0955,unpaid
608,608,2023-01-29 07:00:00,2023-02-26 07:00:00,380.18,72.2342,12.24,440.1742,unpaid
609,609,2023-01-27 08:00:00,2023-02-28 08:00:00,86.81,16.4939,44.07,59.2339,unpaid
610,610,2023-01-29 09:00:00,2023-03-08 09:00:00,45.3,8.607,20.8,33.107,unpaid
611,611,2023-01-27 10:00:00,2023-03-09 10:00:00,152.46,28.9674,36.02,145.4074,partial
612,612,2023-01-27 11:00:00,2023-03-03 11:00:00,963.85,183.13150000000002,45.91,1101.0715,paid
613,613,2023-01-30 12:00:00,2023-03-10 12:00:00,558.54,106.12259999999999,20.4,644.2626,paid
614,614,2023-01-30 13:00:00,2023-03-03 13:00:00,966.51,183.6369,9.56,1140.5869,paid
615,615,2023-01-30 14:00:00,2023-03-08 14:00:00,443.85,84.3315,25.86,502.3215,paid
616,616,2023-01-27 15:00:00,2023-02-27 15:00:00,325.58,61.8602,45.4,342.0402,paid
617,617,2023-01-28 16:00:00,2023-03-01 16:00:00,516.02,98.0438,40.22,573.8438,partial
618,618,2023-01-29 17:00:00,2023-02-25 17:00:00,450.72,85.63680000000001,3.29,533.0668000000001,paid
619,619,2023-01-29 18:00:00,2023-03-06 18:00:00,123.55,23.4745,34.63,112.3945,partial
620,620,2023-01-29 19:00:00,2023-03-06 19:00:00,648.01,123.1219,28.59,742.5418999999999,partial
621,621,2023-01-30 20:00:00,2023-03-06 20:00:00,231.72,44.0268,45.37,230.3768,paid
622,622,2023-01-27 21:00:00,2023-03-07 21:00:00,627.2,119.168,6.12,740.248,paid
623,623,2023-01-30 22:00:00,2023-02-25 22:00:00,657.2,124.86800000000001,26.7,755.368,paid
624,624,2023-01-28 23:00:00,2023-03-01 23:00:00,168.98,32.1062,43.97,157.1162,unpaid
625,625,2023-01-28 00:00:00,2023-03-10 00:00:00,80.12,15.222800000000001,20.5,74.84280000000001,partial
626,626,2023-01-30 01:00:00,2023-03-07 01:00:00,785.15,149.17849999999999,24.1,910.2284999999999,paid
627,627,2023-01-31 02:00:00,2023-03-06 02:00:00,470.6,89.414,3.52,556.494,unpaid
628,628,2023-01-31 03:00:00,2023-02-26 03:00:00,77.0,14.63,13.91,77.72,partial
629,629,2023-01-29 04:00:00,2023-02-26 04:00:00,994.97,189.04430000000002,16.23,1167.7843,unpaid
630,630,2023-01-29 05:00:00,2023-03-01 05:00:00,76.62,14.5578,47.26,43.91780000000001,unpaid
631,631,2023-01-31 06:00:00,2023-03-01 06:00:00,701.13,133.2147,14.13,820.2147,paid
632,632,2023-01-29 07:00:00,2023-02-27 07:00:00,984.01,186.9619,23.04,1147.9319,partial
633,633,2023-01-30 08:00:00,2023-03-06 08:00:00,254.4,48.336,33.57,269.166,unpaid
634,634,2023-01-29 09:00:00,2023-03-11 09:00:00,159.4,30.286,8.11,181.57600000000002,partial
635,635,2023-01-29 10:00:00,2023-03-06 10:00:00,138.96,26.4024,24.32,141.04240000000001,paid
636,636,2023-01-31 11:00:00,2023-03-10 11:00:00,317.21,60.2699,36.93,340.5499,partial
637,637,2023-01-31 12:00:00,2023-03-10 12:00:00,119.02,22.6138,43.34,98.2938,unpaid
638,638,2023-01-28 13:00:00,2023-02-27 13:00:00,698.32,132.6808,31.31,799.6908000000001,unpaid
639,639,2023-01-28 14:00:00,2023-03-11 14:00:00,81.05,15.3995,33.45,62.9995,partial
640,640,2023-01-31 15:00:00,2023-03-06 15:00:00,519.23,98.6537,6.31,611.5737,unpaid
641,641,2023-01-29 16:00:00,2023-03-12 16:00:00,996.76,189.3844,47.29,1138.8544,unpaid
642,642,2023-01-29 17:00:00,2023-03-03 17:00:00,817.69,155.36110000000002,6.63,966.4211000000001,unpaid
643,643,2023-01-28 18:00:00,2023-03-05 18:00:00,622.92,118.3548,38.73,702.5447999999999,paid
644,644,2023-01-28 19:00:00,2023-03-07 19:00:00,320.13,60.8247,13.24,367.7147,paid
645,645,2023-01-28 20:00:00,2023-03-10 20:00:00,631.42,119.96979999999999,46.68,704.7098,unpaid
646,646,2023-01-30 21:00:00,2023-03-12 21:00:00,536.5,101.935,36.0,602.435,partial
647,647,2023-01-30 22:00:00,2023-03-10 22:00:00,437.56,83.1364,37.69,483.00640000000004,paid
648,648,2023-01-28 23:00:00,2023-03-01 23:00:00,148.1,28.139,10.95,165.28900000000002,partial
649,649,2023-01-30 00:00:00,2023-02-28 00:00:00,888.87,168.8853,22.15,1035.6053,unpaid
650,650,2023-01-29 01:00:00,2023-02-28 01:00:00,460.79,87.5501,30.89,517.4501,unpaid
651,651,2023-01-31 02:00:00,2023-03-07 02:00:00,210.73,40.0387,38.5,212.2687,partial
652,652,2023-01-30 03:00:00,2023-02-27 03:00:00,380.4,72.276,5.2,447.476,paid
653,653,2023-01-31 04:00:00,2023-03-10 04:00:00,425.85,80.9115,48.12,458.6415,partial
654,654,2023-01-30 05:00:00,2023-03-05 05:00:00,830.99,157.8881,44.51,944.3681,partial
655,655,2023-01-31 06:00:00,2023-03-09 06:00:00,738.94,140.39860000000002,13.52,865.8186000000001,unpaid
656,656,2023-01-30 07:00:00,2023-03-12 07:00:00,773.92,147.04479999999998,41.14,879.8248,paid
657,657,2023-01-30 08:00:00,2023-03-01 08:00:00,30.81,5.853899999999999,25.92,10.743899999999996,partial
658,658,2023-01-30 09:00:00,2023-03-01 09:00:00,427.83,81.2877,23.09,486.02770000000004,paid
659,659,2023-01-30 10:00:00,2023-02-28 10:00:00,491.72,93.4268,15.72,569.4268,unpaid
660,660,2023-02-01 11:00:00,2023-03-12 11:00:00,38.81,7.373900000000001,29.05,17.1339,paid
661,661,2023-01-31 12:00:00,2023-03-08 12:00:00,274.62,52.177800000000005,36.49,290.3078,unpaid
662,662,2023-01-31 13:00:00,2023-03-04 13:00:00,765.08,145.36520000000002,20.55,889.8952000000002,paid
663,663,2023-02-01 14:00:00,2023-03-11 14:00:00,154.37,29.3303,31.46,152.2403,partial
664,664,2023-01-30 15:00:00,2023-03-08 15:00:00,544.6,103.474,34.97,613.104,unpaid
665,665,2023-01-30 16:00:00,2023-02-28 16:00:00,230.9,43.871,35.56,239.211,partial
666,666,2023-01-31 17:00:00,2023-03-08 17:00:00,31.88,6.0572,2.6,35.337199999999996,unpaid
667,667,2023-02-01 18:00:00,2023-03-13 18:00:00,256.38,48.7122,42.99,262.1022,paid
668,668,2023-01-30 19:00:00,2023-03-02 19:00:00,976.36,185.5084,22.91,1138.9584,paid
669,669,2023-01-30 20:00:00,2023-03-08 20:00:00,805.51,153.0469,13.12,945.4369,unpaid
670,670,2023-01-30 21:00:00,2023-03-07 21:00:00,960.39,182.4741,12.09,1130.7741,unpaid
671,671,2023-01-29 22:00:00,2023-03-07 22:00:00,498.1,94.63900000000001,24.15,568.589,unpaid
672,672,2023-02-01 23:00:00,2023-03-04 23:00:00,127.54,24.2326,44.34,107.43260000000001,paid
673,673,2023-01-31 00:00:00,2023-03-12 00:00:00,557.0,105.83,18.92,643.9100000000001,unpaid
674,674,2023-01-30 01:00:00,2023-03-03 01:00:00,465.29,88.4051,37.49,516.2051,unpaid
675,675,2023-02-02 02:00:00,2023-03-06 02:00:00,847.47,161.01930000000002,4.84,1003.6493,partial
676,676,2023-01-31 03:00:00,2023-03-13 03:00:00,116.12,22.062800000000003,23.8,114.38280000000002,unpaid
677,677,2023-02-01 04:00:00,2023-02-28 04:00:00,498.48,94.7112,49.58,543.6111999999999,partial
678,678,2023-01-30 05:00:00,2023-03-11 05:00:00,167.05,31.739500000000003,38.52,160.2695,partial
679,679,2023-01-30 06:00:00,2023-03-03 06:00:00,338.18,64.2542,10.53,391.90420000000006,partial
680,680,2023-01-31 07:00:00,2023-03-04 07:00:00,742.61,141.0959,25.07,858.6359,paid
681,681,2023-01-31 08:00:00,2023-03-07 08:00:00,486.5,92.435,11.68,567.255,partial
682,682,2023-01-30 09:00:00,2023-03-11 09:00:00,388.37,73.7903,20.48,441.6803,unpaid
683,683,2023-02-01 10:00:00,2023-03-01 10:00:00,406.59,77.2521,39.0,444.84209999999996,paid
684,684,2023-02-01 11:00:00,2023-03-11 11:00:00,470.26,89.3494,38.56,521.0494000000001,paid
685,685,2023-02-02 12:00:00,2023-03-04 12:00:00,789.32,149.97080000000003,11.41,927.8808000000001,paid
686,686,2023-01-31 13:00:00,2023-03-05 13:00:00,894.24,169.9056,46.11,1018.0356,paid
687,687,2023-02-01 14:00:00,2023-03-04 14:00:00,956.23,181.68370000000002,29.63,1108.2837,paid
688,688,2023-02-02 15:00:00,2023-03-14 15:00:00,791.17,150.32229999999998,19.0,922.4922999999999,paid
689,689,2023-02-01 16:00:00,2023-03-12 16:00:00,329.1,62.529,25.1,366.529,paid
690,690,2023-01-31 17:00:00,2023-03-08 17:00:00,694.37,131.9303,30.25,796.0503,partial
691,691,2023-02-02 18:00:00,2023-03-09 18:00:00,448.85,85.28150000000001,27.99,506.14150000000006,unpaid
692,692,2023-02-02 19:00:00,2023-02-28 19:00:00,269.58,51.2202,24.32,296.48019999999997,unpaid
693,693,2023-02-02 20:00:00,2023-03-13 20:00:00,844.05,160.3695,25.25,979.1695,partial
694,694,2023-02-01 21:00:00,2023-03-02 21:00:00,57.66,10.9554,8.82,59.795399999999994,partial
695,695,2023-01-31 22:00:00,2023-03-13 22:00:00,903.73,171.7087,40.64,1034.7986999999998,paid
696,696,2023-02-02 23:00:00,2023-03-01 23:00:00,472.25,89.7275,27.09,534.8874999999999,paid
697,697,2023-01-31 00:00:00,2023-03-12 00:00:00,644.46,122.4474,6.55,760.3574000000001,partial
698,698,2023-02-01 01:00:00,2023-03-13 01:00:00,666.17,126.5723,38.31,754.4322999999999,paid
699,699,2023-01-31 02:00:00,2023-03-03 02:00:00,897.22,170.4718,46.62,1021.0718,unpaid
700,700,2023-01-31 03:00:00,2023-03-10 03:00:00,643.94,122.34860000000002,47.37,718.9186000000001,unpaid
701,701,2023-02-03 04:00:00,2023-03-09 04:00:00,621.65,118.1135,18.45,721.3135,paid
702,702,2023-02-03 05:00:00,2023-03-13 05:00:00,85.32,16.2108,6.78,94.7508,paid
703,703,2023-02-02 06:00:00,2023-03-14 06:00:00,528.04,100.32759999999999,25.92,602.4476,paid
704,704,2023-02-02 07:00:00,2023-03-09 07:00:00,167.17,31.7623,5.63,193.3023,unpaid
705,705,2023-02-02 08:00:00,2023-03-10 08:00:00,742.69,141.11110000000002,46.7,837.1011000000001,paid
706,706,2023-02-01 09:00:00,2023-03-02 09:00:00,521.98,99.17620000000001,9.18,611.9762000000001,partial
707,707,2023-02-02 10:00:00,2023-03-14 10:00:00,686.62,130.4578,12.64,804.4378,paid
708,708,2023-01-31 11:00:00,2023-03-03 11:00:00,60.84,11.559600000000001,20.33,52.06960000000001,partial
709,709,2023-02-02 12:00:00,2023-03-14 12:00:00,103.1,19.589,19.16,103.529,paid
710,710,2023-02-03 13:00:00,2023-03-04 13:00:00,722.0,137.18,39.73,819.45,paid
711,711,2023-02-02 14:00:00,2023-03-09 14:00:00,90.64,17.2216,22.82,85.04159999999999,unpaid
712,712,2023-02-01 15:00:00,2023-03-03 15:00:00,89.83,17.0677,8.54,98.3577,partial
713,713,2023-02-01 16:00:00,2023-03-13 16:00:00,31.87,6.0553,13.36,24.5653,partial
714,714,2023-01-31 17:00:00,2023-03-07 17:00:00,957.37,181.90030000000002,25.46,1113.8103,partial
715,715,2023-02-01 18:00:00,2023-03-12 18:00:00,742.76,141.1244,7.37,876.5144,unpaid
716,716,2023-02-02 19:00:00,2023-03-03 19:00:00,366.19,69.5761,30.58,405.1861,partial
717,717,2023-02-03 20:00:00,2023-03-07 20:00:00,310.6,59.014,28.29,341.324,unpaid
718,718,2023-02-01 21:00:00,2023-03-07 21:00:00,362.71,68.9149,35.74,395.88489999999996,paid
719,719,2023-01-31 22:00:00,2023-03-09 22:00:00,779.16,148.0404,46.89,880.3104,paid
720,720,2023-02-02 23:00:00,2023-03-02 23:00:00,668.14,126.9466,45.61,749.4766,partial
721,721,2023-02-01 00:00:00,2023-03-14 00:00:00,201.49,38.283100000000005,47.3,192.4731,paid
722,722,2023-02-02 01:00:00,2023-03-07 01:00:00,190.63,36.219699999999996,12.24,214.60969999999998,paid
723,723,2023-02-02 02:00:00,2023-03-10 02:00:00,116.43,22.1217,6.58,131.9717,partial
724,724,2023-02-01 03:00:00,2023-03-13 03:00:00,667.1,126.74900000000001,15.11,778.739,paid
725,725,2023-02-03 04:00:00,2023-03-16 04:00:00,769.09,146.1271,44.75,870.4671000000001,partial
726,726,2023-02-02 05:00:00,2023-03-13 05:00:00,279.75,53.1525,48.6,284.3025,partial
727,727,2023-02-04 06:00:00,2023-03-16 06:00:00,40.53,7.7007,42.97,5.2607,paid
728,728,2023-02-02 07:00:00,2023-03-03 07:00:00,100.53,19.1007,5.5,114.1307,paid
729,729,2023-02-03 08:00:00,2023-03-03 08:00:00,968.5,184.01500000000001,47.37,1105.1450000000002,paid
730,730,2023-02-02 09:00:00,2023-03-14 09:00:00,309.54,58.8126,21.17,347.18260000000004,paid
731,731,2023-02-01 10:00:00,2023-03-15 10:00:00,773.84,147.02960000000002,0.47,920.3996,paid
732,732,2023-02-02 11:00:00,2023-03-06 11:00:00,632.17,120.11229999999999,22.12,730.1623,unpaid
733,733,2023-02-02 12:00:00,2023-03-11 12:00:00,394.3,74.917,2.3,466.917,paid
734,734,2023-02-03 13:00:00,2023-03-11 13:00:00,221.57,42.0983,27.19,236.4783,unpaid
735,735,2023-02-01 14:00:00,2023-03-13 14:00:00,138.96,26.4024,16.93,148.4324,partial
736,736,2023-02-03 15:00:00,2023-03-11 15:00:00,622.71,118.31490000000001,23.67,717.3549,paid
737,737,2023-02-02 16:00:00,2023-03-09 16:00:00,779.14,148.0366,30.66,896.5166,paid
738,738,2023-02-04 17:00:00,2023-03-12 17:00:00,651.03,123.6957,43.44,731.2856999999999,paid
739,739,2023-02-02 18:00:00,2023-03-16 18:00:00,539.7,102.543,33.1,609.143,partial
740,740,2023-02-03 19:00:00,2023-03-10 19:00:00,61.11,11.6109,21.7,51.0209,unpaid
741,741,2023-02-04 20:00:00,2023-03-03 20:00:00,969.12,184.1328,40.97,1112.2828,unpaid
742,742,2023-02-03 21:00:00,2023-03-06 21:00:00,802.74,152.5206,45.28,909.9806000000001,paid
743,743,2023-02-03 22:00:00,2023-03-15 22:00:00,306.97,58.32430000000001,5.99,359.3043,paid
744,744,2023-02-01 23:00:00,2023-03-08 23:00:00,980.37,186.2703,26.6,1140.0403000000001,paid
745,745,2023-02-05 00:00:00,2023-03-17 00:00:00,609.84,115.8696,14.23,711.4796,paid
746,746,2023-02-03 01:00:00,2023-03-08 01:00:00,590.77,112.24629999999999,2.35,700.6663,partial
747,747,2023-02-04 02:00:00,2023-03-08 02:00:00,753.11,143.0909,33.43,862.7709000000001,paid
748,748,2023-02-03 03:00:00,2023-03-09 03:00:00,815.53,154.95069999999998,43.14,927.3407,partial
749,749,2023-02-02 04:00:00,2023-03-05 04:00:00,663.35,126.0365,8.15,781.2365000000001,paid
750,750,2023-02-02 05:00:00,2023-03-15 05:00:00,145.53,27.6507,40.62,132.5607,unpaid
751,751,2023-02-05 06:00:00,2023-03-05 06:00:00,351.5,66.785,42.67,375.61499999999995,unpaid
752,752,2023-02-02 07:00:00,2023-03-12 07:00:00,929.52,176.6088,45.72,1060.4088,paid
753,753,2023-02-02 08:00:00,2023-03-11 08:00:00,240.12,45.6228,13.26,272.4828,paid
754,754,2023-02-03 09:00:00,2023-03-16 09:00:00,384.72,73.0968,45.2,412.61680000000007,partial
755,755,2023-02-02 10:00:00,2023-03-10 10:00:00,443.44,84.2536,16.03,511.6636000000001,paid
756,756,2023-02-02 11:00:00,2023-03-07 11:00:00,450.62,85.6178,27.62,508.6178,paid
757,757,2023-02-04 12:00:00,2023-03-08 12:00:00,620.68,117.9292,2.53,736.0792,paid
758,758,2023-02-02 13:00:00,2023-03-13 13:00:00,944.21,179.3999,2.19,1121.4198999999999,unpaid
